Type,Name,lon,lat
S,Polochic,-90.41167137,15.32867906
S,Polochic,-90.38623636,15.32611222
S,Polochic,-90.35636772,15.32167859
S,Polochic,-90.32299885,15.31841171
S,Polochic,-90.31273151,15.31654492
S,Polochic,-90.29033003,15.31561153
S,Polochic,-90.26652845,15.31234464
S,Polochic,-90.24786055,15.3121113
S,Polochic,-90.23362628,15.3107112
S,Polochic,-90.21705852,15.30697762
S,Polochic,-90.19185686,15.30184395
S,Polochic,-90.17715588,15.29927712
S,Polochic,-90.1647884,15.29857707
S,Polochic,-90.15312096,15.29951046
S,Polochic,-90.13515311,15.29822705
S,Polochic,-90.11765195,15.2965936
S,Polochic,-90.09945075,15.29426012
S,Polochic,-90.08428308,15.29402677
S,Polochic,-90.07004881,15.29519351
S,Polochic,-90.04554719,15.29472681
S,Polochic,-90.03061287,15.29612691
S,Polochic,-90.01194497,15.2979937
S,Polochic,-89.99024354,15.29916044
S,Polochic,-89.9790428,15.30336072
S,Polochic,-89.95780806,15.30966113
S,Polochic,-89.93704003,15.31199462
S,Polochic,-89.92117231,15.3152615
S,Polochic,-89.90110432,15.3166616
S,Polochic,-89.88383651,15.31992848
S,Polochic,-89.86983559,15.32412876
S,Polochic,-89.85023429,15.32646224
S,Polochic,-89.82456593,15.32879573
S,Polochic,-89.80683143,15.32879573
S,Polochic,-89.79609738,15.32926243
S,Polochic,-89.76156177,15.3339294
S,Polochic,-89.7372935,15.33952977
S,Polochic,-89.71442532,15.34746363
S,Polochic,-89.69575742,15.3525973
S,Polochic,-89.6822232,15.35866437
S,Polochic,-89.6630886,15.37546548
S,Polochic,-89.65608814,15.38619952
S,Polochic,-89.643954,15.39786696
S,Polochic,-89.62901968,15.42493541
S,Polochic,-89.61128518,15.43800294
S,Polochic,-89.57488277,15.45387066
S,Polochic,-89.52727963,15.45573745
S,Polochic,-89.49181062,15.46787158
S,Polochic,-89.48434346,15.47347195
S,Polochic,-89.4591418,15.49307325
S,Polochic,-89.43767371,15.51080775
S,Polochic,-89.39287075,15.53040905
S,Polochic,-89.35833514,15.55094374
S,Polochic,-89.33500026,15.5574775
S,Polochic,-89.28273014,15.57941228
S,Polochic,-89.26219545,15.58781284
S,Polochic,-89.23839388,15.60368055
S,Polochic,-89.23139342,15.61208111
S,Polochic,-89.2164591,15.62654873
S,Polochic,-89.20525836,15.63681608
S,Polochic,-89.18705716,15.64428323
S,Polochic,-89.16418898,15.64941691
S,Polochic,-89.09231757,15.66575132
S,Polochic,-89.06991609,15.67228508
S,Motagua-Polochic4,-89.61921903,15.75022357
S,Motagua-Polochic4,-89.59215058,15.75722403
S,Motagua-Polochic4,-89.56601552,15.76375779
S,Motagua-Polochic4,-89.54688092,15.76889146
S,Motagua-Polochic4,-89.50534485,15.77775872
S,Motagua-Polochic4,-89.48994383,15.7810256
S,Motagua-Polochic4,-89.46520886,15.78989285
S,Motagua-Polochic4,-89.44840775,15.79455983
S,Motagua-Polochic4,-89.41993921,15.80062689
S,Motagua-Polochic4,-89.40033791,15.80529387
S,Motagua-Polochic5,-89.39567094,15.81509452
S,Motagua-Polochic5,-89.37420285,15.82256168
S,Motagua-Polochic5,-89.35833514,15.82816205
S,Motagua-Polochic5,-89.33733375,15.83376242
S,Motagua-Polochic5,-89.32053264,15.84356306
S,Motagua-Polochic5,-89.30279814,15.85103022
S,Motagua-Polochic5,-89.27759647,15.86036417
S,Motagua-Polochic5,-89.25892857,15.86969812
S,Motagua-Polochic5,-89.2355937,15.88323235
S,Motagua-Polochic5,-89.2173925,15.8925663
S,Motagua-Polochic5,-89.21132543,15.89676658
S,Ixcan,-91.02164499,15.75162366
S,Ixcan,-90.98057561,15.73482255
S,Ixcan,-90.93110568,15.71055428
S,Ixcan,-90.89937025,15.69935354
S,Ixcan,-90.86856822,15.6881528
S,Ixcan,-90.81443131,15.6685515
S,Ixcan,-90.78549606,15.66201774
S,Ixcan,-90.7229586,15.650817
S,Ixcan,-90.67162188,15.64148305
S,Ixcan,-90.62588552,15.63494929
S,Ixcan,-90.56614824,15.63961626
S,Ixcan,-90.50734436,15.64148305
S,Ixcan,-90.47094195,15.64895021
S,Ixcan,-90.44574029,15.65641737
S,Concordia,-92.83896502,16.31912781
S,Concordia,-92.74375873,16.246323
S,Concordia,-92.62988454,16.16791782
S,Concordia,-92.51601036,16.09137943
S,Concordia,-92.41707049,16.03164215
S,Concordia,-92.31999741,15.98310561
S,Concordia,-92.21732396,15.93830265
S,Motagua,-90.42823913,14.84704725
S,Motagua,-90.40630435,14.84611385
S,Motagua,-90.39090334,14.84564715
S,Motagua,-90.37036865,14.84564715
S,Motagua,-90.34703377,14.84611385
S,Motagua,-90.33303285,14.84471376
S,Motagua,-90.32183211,14.84331367
S,Motagua,-90.30223081,14.84564715
S,Motagua,-90.27049538,14.84658055
S,Motagua,-90.25229418,14.84378036
S,Motagua,-90.23549307,14.84471376
S,Motagua,-90.22009205,14.84471376
S,Motagua,-90.18171402,14.85033072
S,Motagua,-90.16642184,14.85124752
S,Motagua,-90.14565903,14.85644391
S,Motagua,-90.11264893,14.86194158
S,Motagua,-90.09287177,14.86306129
S,Motagua,-90.07389214,14.86523982
S,Motagua,-90.05489341,14.8684858
S,Motagua,-90.02889605,14.87385804
S,Motagua,-89.97886353,14.88365869
S,Motagua,-89.93238873,14.89558561
S,Motagua,-89.89553439,14.90692654
S,Motagua,-89.86039894,14.91790438
S,Motagua,-89.83217419,14.92578166
S,Motagua,-89.80304218,14.93562934
S,Motagua,-89.75280062,14.95577232
S,Motagua,-89.65875412,14.9861443
S,Motagua,-89.60185455,15.00445961
S,Motagua,-89.56845175,15.01960463
S,Motagua,-89.39131236,15.09726562
S,Motagua,-89.30631656,15.13859961
S,Motagua,-89.23141054,15.17521928
S,Motagua,-89.17791998,15.20553297
S,Motagua,-89.12982155,15.22875855
S,Motagua,-89.07858351,15.25755888
S,Motagua,-88.79618025,15.41133066
S,Motagua,-88.75975408,15.43155837
S,Motagua,-88.66426248,15.47437101
S,Motagua,-88.64436745,15.48493818
S,Motagua,-88.59836222,15.50287096
S,Motagua,-88.55384244,15.51734135
S,Motagua,-88.53115518,15.52108464
S,Motagua,-88.48329721,15.5389078
S,Motagua,-88.45521705,15.54225896
S,Los_Amates,-89.124053,15.1618347
S,Los_Amates,-89.0680493,15.18983655
S,Los_Amates,-89.03631387,15.21130464
S,Los_Amates,-88.99057752,15.24770704
S,Los_Amates,-88.96444246,15.25984118
S,Los_Amates,-88.87156966,15.30837772
S,Los_Amates,-88.84076762,15.32564552
S,Los_Amates,-88.81836614,15.33964645
S,Los_Amates,-88.79549796,15.35038049
S,Los_Amates,-88.76609602,15.3667149
S,Los_Amates,-88.74882822,15.37558215
S,Los_Amates,-88.73902757,15.38351601
S,Los_Amates,-88.67182313,15.41431805
S,Los_Amates,-88.64475468,15.42458539
S,Los_Amates,-88.62375329,15.43391934
S,Los_Amates,-88.58688419,15.44932036
S,Los_Amates,-88.56168252,15.46285459
S,Los_Amates,-88.53554746,15.47452202
S,Los_Amates,-88.49727827,15.49459001
S,Los_Amates,-88.47534349,15.50439066
S,Los_Amates,-88.4361409,15.52259186
S,Los_Amates,-88.41140593,15.5342593
S,Los_Amates,-88.38947115,15.54312655
S,Los_Amates,-88.34210135,15.56506134
S,Los_Amates,-88.32039992,15.57999566
S,Los_Amates,-88.29846514,15.59376323
S,Los_Amates,-88.27466357,15.60729746
S,Los_Amates,-88.24269479,15.62561534
S,Los_Amates,-88.20489229,15.64568333
S,Los_Amates,-88.185291,15.65875086
S,Los_Amates,-88.16895658,15.66155104
N,Aldea_Xetzac,-90.94084799,14.82248729
N,Aldea_Xetzac,-90.94714841,14.81478678
N,Aldea_Xetzac,-90.95391552,14.80871972
N,Aldea_Xetzac,-90.96231607,14.80055251
N,Aldea_Xetzac,-90.97071663,14.79518549
N,Aldea_Xetzac,-90.97608365,14.79098521
N,Aldea_Xetzac,-90.98261742,14.78561819
N,Aldea_Xetzac,-90.9854176,14.78118456
N,Aldea_Xetzac,-90.98938453,14.77581754
N,Aldea_Xetzac,-90.9945182,14.77325071
N,Aldea_Xetzac,-90.99661834,14.7660169
N,Aldea_Xetzac,-90.99801843,14.76251666
N,Aldea_Xetzac,-91.00035192,14.75481616
N,Aldea_Xetzac,-91.00198536,14.75178262
N,East_Tecpan,-90.94388152,14.7741841
N,East_Tecpan,-90.94691506,14.76788369
N,East_Tecpan,-90.95204873,14.76391676
N,East_Tecpan,-90.95508226,14.75948313
N,East_Tecpan,-90.95998259,14.75364941
N,East_Tecpan,-90.96208273,14.74944913
N,East_Tecpan,-90.96068263,14.74314872
N,East_Tecpan,-90.96231607,14.73964849
N,East_Tecpan,-90.96278277,14.7363816
N,East_Tecpan,-90.96208273,14.73031454
N,East_Tecpan,-90.96418286,14.72634761
N,East_Tecpan,-90.96791644,14.72331408
N,Tononicapan,-91.33982246,14.92267489
N,Tononicapan,-91.34742834,14.91269217
N,Tononicapan,-91.35075591,14.89985725
N,Tononicapan,-91.35836179,14.88702233
N,Tononicapan,-91.36216473,14.87989181
N,Tononicapan,-91.36929524,14.86658152
N,Tononicapan,-91.37072135,14.86087711
N,Tononicapan,-91.37642576,14.85136976
N,Tononicapan,-91.38593311,14.84614072
N,Tononicapan,-91.39971876,14.83901021
N,Tononicapan,-91.40780001,14.83378116
N,Tononicapan,-91.41350442,14.82855212
N,Tononicapan,-91.41635663,14.82760139
N,Tononicapan,-91.42253641,14.81666793
N,Tononicapan,-91.42871618,14.81143889
N,Tononicapan,-91.4372728,14.80811132
N,Tononicapan,-91.44820625,14.79622713
N,Tononicapan,-91.46104118,14.79385029
N,Tononicapan,-91.46959779,14.78576904
N,Tononicapan,-91.47815441,14.78054
N,Tononicapan,-91.48290808,14.77578633
N,Mixco,-90.61084636,14.71066097
N,Mixco,-90.6146493,14.70115362
N,Mixco,-90.61702614,14.69164627
N,Mixco,-90.61797687,14.6868926
N,Mixco,-90.61940297,14.68166356
N,Mixco,-90.61940297,14.67405768
N,Mixco,-90.61940297,14.66740253
N,Mixco,-90.6175015,14.65932128
N,Mixco,-90.6175015,14.65551834
N,Mixco,-90.61702614,14.6488632
N,Mixco,-90.61845224,14.64173268
N,Mixco,-90.61892761,14.63888048
N,Mixco,-90.61797687,14.63317607
N,Mixco,-90.61560003,14.62889776
N,Mixco,-90.61227246,14.61463673
N,Mixco,-90.61369856,14.60703085
N,Mixco,-90.61512467,14.59657277
N,Mixco,-90.61797687,14.58326248
N,Mixco,-90.62177981,14.57375513
N,Mixco,-90.62653349,14.56709998
N,Mixco,-90.63033643,14.56044484
N,Mixco,-90.63604084,14.55093749
N,Mixco,-90.63841768,14.54570844
N,Mixco,-90.63936841,14.54095477
N,Mixco,-90.63984378,14.53620109
N,Mixco,-90.64126988,14.53192279
N,Mixco,-90.64792503,14.52907058
N,Mixco,-90.6526787,14.5214647
N,Mixco,-90.65695701,14.51148198
N,Mixco,-90.65648164,14.50577757
N,Mixco,-90.65553091,14.49912243
N,Mixco,-90.65362944,14.48866434
N,Mixco,-90.65315407,14.48105846
N,Mixco,-90.65220333,14.47487868
N,Mixco,-90.65030186,14.4658467
N,Mixco,-90.64649892,14.45919155
N,Guatemala_City,-90.49295521,14.76580361
N,Guatemala_City,-90.48820154,14.75534552
N,Guatemala_City,-90.48249713,14.74583817
N,Guatemala_City,-90.48154639,14.73062641
N,Guatemala_City,-90.48344786,14.71921759
N,Guatemala_City,-90.48534933,14.70971024
N,Guatemala_City,-90.48344786,14.69830142
N,Guatemala_City,-90.47869419,14.68879407
N,Guatemala_City,-90.47869419,14.67833598
N,Guatemala_City,-90.48059566,14.66882863
N,Guatemala_City,-90.47679272,14.65551834
N,Guatemala_City,-90.47394051,14.64506026
N,Guatemala_City,-90.47774345,14.63555291
N,Guatemala_City,-90.48154639,14.62414409
N,Guatemala_City,-90.48154639,14.60798159
N,Guatemala_City,-90.48154639,14.5975235
N,Guatemala_City,-90.4872508,14.58326248
N,Guatemala_City,-90.48820154,14.57945954
N,Guatemala_City,-90.49295521,14.56995219
N,Guatemala_City,-90.49865962,14.56329704
N,Guatemala_City,-90.49865962,14.54998675
N,Guatemala_City,-90.49961036,14.54143014
N,Guatemala_City,-90.5034133,14.53477499
N,Guatemala_City,-90.50721624,14.52811985
N,Guatemala_City,-90.50911771,14.5214647
N,Guatemala_City,-90.51196991,14.51290808
N,Guatemala_City,-90.51482212,14.50815441
N,Guatemala_City,-90.51482212,14.50245
N,Guatemala_City,-90.51006844,14.49294265
N,Guatemala_City,-90.51101918,14.4862875
N,Guatemala_City,-90.51387138,14.48058309
N,Guatemala_City,-90.51387138,14.47678015
N,El_Duranzo,-90.34321444,14.67168084
N,El_Duranzo,-90.35272179,14.66359959
N,El_Duranzo,-90.35890157,14.6531415
N,El_Duranzo,-90.36603208,14.6327007
N,El_Duranzo,-90.36555672,14.62461945
N,El_Duranzo,-90.36698282,14.60417865
N,El_Duranzo,-90.36650745,14.59229446
N,El_Duranzo,-90.36650745,14.5785088
N,El_Duranzo,-90.36413061,14.56805072
N,El_Duranzo,-90.36603208,14.55426506
N,El_Duranzo,-90.36793355,14.54285624
N,El_Duranzo,-90.36745819,14.53144742
N,El_Duranzo,-90.36983502,14.5214647
N,Las_Anonas,-90.4126181,14.58516395
N,Las_Anonas,-90.41547031,14.57042755
N,Las_Anonas,-90.41642104,14.56139557
N,Las_Anonas,-90.41689641,14.55236359
N,Las_Anonas,-90.41689641,14.54238087
N,Las_Anonas,-90.4140442,14.53667646
N,Las_Anonas,-90.41737178,14.53192279
N,Las_Anonas,-90.42022398,14.52526764
N,Las_Anonas,-90.42165008,14.52098933
S,Tonala,-94.02648086,16.34770788
S,Tonala,-94.01031836,16.33439759
S,Tonala,-93.99986028,16.32013657
S,Tonala,-93.98179631,16.30682628
S,Tonala,-93.96848602,16.28876231
S,Tonala,-93.95137279,16.27069835
S,Tonala,-93.93235809,16.25168364
S,Tonala,-93.91429412,16.24217629
S,Tonala,-93.89718089,16.228866
S,Tonala,-93.87721546,16.21270351
S,Tonala,-93.86010223,16.19368881
S,Tonala,-93.83918605,16.17657558
S,Tonala,-93.82777723,16.16611749
S,Tonala,-93.81636841,16.15661014
S,Tonala,-93.79260004,16.13189103
S,Tonala,-93.77453607,16.11287633
S,Tonala,-93.75837358,16.09766457
S,Tonala,-93.72795005,16.07579766
S,Tonala,-93.71178756,16.0605859
S,Tonala,-93.69182212,16.04632487
S,Tonala,-93.66995522,16.02731017
S,Tonala,-93.62717214,15.99403445
S,Tonala,-93.60625597,15.98167489
S,Tonala,-93.57868465,15.96170946
S,Tonala,-93.54350745,15.93794108
S,Tonala,-93.50928099,15.92272932
S,Tonala,-93.46174424,15.89325653
S,Tonala,-93.43227145,15.87424183
S,Tonala,-93.40945381,15.85998081
S,Tonala,-93.39234058,15.84809662
S,Tonala,-93.38283323,15.83478633
S,Tonala,-93.36762147,15.82527898
S,Tonala,-93.34622993,15.81054258
S,Tonala,-93.3276906,15.8000845
S,Tonala,-93.26826966,15.7487448
S,Tonala,-93.24925496,15.7297301
S,Tonala,-93.21883144,15.70310952
S,Tonala,-93.17604836,15.67743968
S,Tonala,-93.15037851,15.66127718
S,Tonala,-93.11520132,15.64321321
S,Tonala,-93.07622118,15.62229704
S,Tonala,-93.05435427,15.5994794
S,Tonala,-93.02868443,15.57095735
S,Tonala,-92.97354179,15.53482942
S,Tonala,-92.93551239,15.51486398
S,Tonala,-92.89653226,15.49204634
N,Mataquescuintla,-90.21688552,14.57434934
N,Mataquescuintla,-90.21308258,14.56436662
N,Mataquescuintla,-90.20690281,14.55771147
N,Mataquescuintla,-90.20024766,14.54915486
N,Mataquescuintla,-90.19596935,14.54440118
N,Mataquescuintla,-90.18978957,14.5367953
N,Mataquescuintla,-90.18337211,14.53156626
N,Mataquescuintla,-90.17956917,14.52895174
N,Mataquescuintla,-90.1762416,14.5237227
N,Mataquescuintla,-90.17457781,14.52110817
N,Mataquescuintla,-90.17457781,14.51706755
N,Mataquescuintla,-90.17410245,14.50993704
N,Mataquescuintla,-90.17196329,14.50494568
N,Mataquescuintla,-90.16863572,14.49757748
N,Mataquescuintla,-90.16578351,14.4913977
N,Mataquescuintla,-90.16174289,14.4826034
N,Mataquescuintla,-90.16150521,14.47642363
N,Mataquescuintla,-90.16126752,14.47024385
N,Mataquescuintla,-90.16554583,14.46168723
N,Mataquescuintla,-90.1660212,14.45408135
N,Mataquescuintla,-90.1660212,14.44837694
N,Jalapa,-89.96018706,14.67940556
N,Jalapa,-89.96018706,14.67465188
N,Jalapa,-89.96018706,14.67061126
N,Jalapa,-89.96137548,14.66229233
N,Jalapa,-89.96303927,14.6582517
N,Jalapa,-89.96446537,14.6553995
N,Jalapa,-89.96850599,14.64921972
N,Jalapa,-89.97088283,14.6451791
N,Jalapa,-89.97159588,14.64066311
N,Jalapa,-89.97207125,14.63210649
N,Jalapa,-89.97254662,14.62663976
N,Jalapa,-89.97112051,14.62045999
N,Jalapa,-89.97016978,14.61808315
N,Jalapa,-89.96731757,14.61546863
N,Jalapa,-89.95971169,14.61166569
N,Jalapa,-89.95947401,14.60501054
N,Jalapa,-89.96042474,14.59883076
N,Jalapa,-89.96161316,14.59217562
N,Jalapa,-89.96422768,14.58575816
N,San_Pedro,-89.80854482,14.73930187
N,San_Pedro,-89.80949556,14.73264672
N,San_Pedro,-89.81044629,14.72646694
N,San_Pedro,-89.81139703,14.71933643
N,San_Pedro,-89.81187239,14.71458276
N,San_Pedro,-89.81139703,14.70887835
N,San_Pedro,-89.81044629,14.70269857
N,San_Pedro,-89.81044629,14.69604342
N,San_Pedro,-89.81187239,14.68558534
N,San_Pedro,-89.81282313,14.67988093
N,San_Pedro,-89.81519997,14.66989821
N,San_Pedro,-89.81947827,14.66324306
N,San_Pedro,-89.82090438,14.65706329
N,San_Pedro,-89.82280585,14.65230961
N,San_Pedro,-89.82375658,14.64090079
N,San_Pedro,-89.82375658,14.63709785
N,San_Pedro,-89.82423195,14.63234417
N,West_Monjas,-89.93285343,14.51183851
N,West_Monjas,-89.92619828,14.50470799
N,West_Monjas,-89.92144461,14.49615138
N,West_Monjas,-89.91383873,14.48426719
N,West_Monjas,-89.90528211,14.47903815
N,West_Monjas,-89.90147917,14.47428447
N,West_Monjas,-89.89767623,14.46905543
N,West_Monjas,-89.89387329,14.46430176
N,West_Monjas,-89.89149645,14.45954808
N,West_Monjas,-89.88626741,14.44718852
N,West_Monjas,-89.8819891,14.43863191
N,West_Monjas,-89.87866153,14.42864919
N,West_Monjas,-89.87485859,14.42199405
N,West_Monjas,-89.87200639,14.41486353
N,West_Monjas,-89.86677734,14.40678228
N,West_Monjas,-89.86344977,14.40060251
N,West_Monjas,-89.85679462,14.38871832
N,West_Monjas,-89.85346705,14.38301391
N,East_Monjas,-89.83017404,14.55319548
N,East_Monjas,-89.82827257,14.5470157
N,East_Monjas,-89.82542037,14.54036056
N,East_Monjas,-89.82542037,14.53465615
N,East_Monjas,-89.824945,14.52562417
N,East_Monjas,-89.8235189,14.51611682
N,East_Monjas,-89.8220928,14.50851094
N,East_Monjas,-89.8220928,14.50233116
N,East_Monjas,-89.8235189,14.49282381
N,East_Monjas,-89.82399427,14.4871194
N,East_Monjas,-89.82399427,14.48046425
N,East_Monjas,-89.82256816,14.472383
N,East_Monjas,-89.82161743,14.46667859
N,East_Monjas,-89.82161743,14.46430176
N,Jilotepeque,-89.74555862,14.6920028
N,Jilotepeque,-89.74318179,14.68629839
N,Jilotepeque,-89.74223105,14.68249545
N,Jilotepeque,-89.74460789,14.6729881
N,Jilotepeque,-89.74460789,14.66300538
N,Jilotepeque,-89.74175568,14.65587487
N,Jilotepeque,-89.74128032,14.64779362
N,Jilotepeque,-89.73985421,14.64256458
N,Jilotepeque,-89.73842811,14.6378109
N,Jilotepeque,-89.73985421,14.63115576
N,Jilotepeque,-89.73985421,14.62592671
N,Jilotepeque,-89.73700201,14.62117304
N,Jilotepeque,-89.7327237,14.61641936
N,Jilotepeque,-89.72892076,14.61166569
N,Jilotepeque,-89.72559319,14.60643664
N,Jilotepeque,-89.72274098,14.60025687
N,Jilotepeque,-89.72036414,14.59360172
N,Jilotepeque,-89.71846267,14.58552047
N,Ipala,-89.61578329,14.68202008
N,Ipala,-89.61340645,14.67393883
N,Ipala,-89.61340645,14.66585759
N,Ipala,-89.61102961,14.65920244
N,Ipala,-89.61007888,14.65349803
N,Ipala,-89.60960351,14.64399068
N,Ipala,-89.60580057,14.6378109
N,Ipala,-89.60199763,14.63448333
N,Ipala,-89.59914543,14.62687745
N,Ipala,-89.59676859,14.61784547
N,Ipala,-89.59676859,14.60928885
N,Ipala,-89.59724396,14.60215834
N,Ipala,-89.59676859,14.59455246
N,Ipala,-89.59724396,14.58837268
N,Ipala,-89.59249028,14.58409437
N,Ipala,-89.58916271,14.57838996
N,Ipala,-89.58535977,14.57125945
N,Ipala,-89.58440903,14.5631782
N,Ipala,-89.5834583,14.55557232
N,Ipala,-89.5834583,14.55034328
N,Ipala,-89.58773661,14.5441635
N,Ipala,-89.59296565,14.54036056
N,Ipala,-89.59676859,14.53513152
N,Ipala,-89.59581785,14.53180394
N,Ipala,-89.59581785,14.528001
N,Ipala,-89.59676859,14.52419806
N,Ipala,-89.59914543,14.52087049
N,Ipala,-89.59867006,14.51801829
N,Ipala,-89.59902658,14.51576029
N,Ipala,-89.59831353,14.51207619
N,Ipala,-89.59724396,14.51005588
N,Ipala,-89.59641206,14.50827325
N,Ipala,-89.59558017,14.50601526
N,Ipala,-89.59522364,14.50363842
N,Ipala,-89.59534249,14.50149926
N,Ipala,-89.5951048,14.49864706
N,Ipala,-89.59522364,14.49627022
N,Ipala,-89.59534249,14.49329917
N,Ipala,-89.59569901,14.49116002
N,Ipala,-89.59676859,14.48878318
N,Ipala,-89.59676859,14.48604982
N,Ipala,-89.5959367,14.48414835
N,Ipala,-89.5959367,14.48189035
N,Ipala,-89.59355986,14.47725552
N,Ipala,-89.59427291,14.47226416
N,Ipala,-89.59451059,14.46655975
N,Ipala,-89.59641206,14.46037997
N,Ipala,-89.59712511,14.45824082
N,Ipala,-89.59617438,14.45396251
N,Ipala,-89.5959367,14.45182336
N,Metapan,-89.45641633,14.49389338
N,Metapan,-89.4583178,14.48391067
N,Metapan,-89.45926853,14.47487868
N,Metapan,-89.45736706,14.46774817
N,Metapan,-89.45546559,14.45919155
N,Metapan,-89.45689169,14.45015957
N,Metapan,-89.45689169,14.43875075
N,Metapan,-89.45118728,14.4306695
N,Metapan,-89.44690898,14.42591583
N,Metapan,-89.4421553,14.41973605
N,Metapan,-89.43787699,14.41260554
N,Metapan,-89.43740163,14.40404892
N,Metapan,-89.43074648,14.3809936
N,Metapan,-89.4231406,14.37386308
N,Metapan,-89.41886229,14.36768331
N,Metapan,-89.41078105,14.35865132
N,Metapan,-89.40460127,14.35247155
N,Metapan,-89.39842149,14.34629177
N,Metapan,-89.38986487,14.33678442
N,Metapan,-89.38463583,14.32870317
N,Metapan,-89.38035752,14.32062192
N,Metapan,-89.37322701,14.31254067
N,Metapan,-89.36847334,14.30493479
N,Metapan,-89.3660965,14.29827965
N,Metapan,-89.35658915,14.2901984
N,Metapan,-89.35611378,14.28069105
N,Metapan,-89.349934,14.27070833
N,Metapan,-89.3470818,14.26547929
N,Ocotepeque,-89.29051306,14.63341375
N,Ocotepeque,-89.29241453,14.62485714
N,Ocotepeque,-89.294316,14.61725126
N,Ocotepeque,-89.29526674,14.60917001
N,Ocotepeque,-89.29479137,14.6034656
N,Ocotepeque,-89.2928899,14.59823656
N,Ocotepeque,-89.28718549,14.5887292
N,Ocotepeque,-89.28243181,14.58350016
N,Ocotepeque,-89.27339983,14.57732038
N,Ocotepeque,-89.26579395,14.57446818
N,Ocotepeque,-89.25533586,14.56781303
N,Ocotepeque,-89.24820535,14.56020715
N,Ocotepeque,-89.24440241,14.55450274
N,Ocotepeque,-89.238698,14.54737223
N,Ocotepeque,-89.23156749,14.53738951
N,Ocotepeque,-89.22919065,14.53073437
N,Ocotepeque,-89.22728918,14.52265312
N,Ocotepeque,-89.22253551,14.51647334
N,Ocotepeque,-89.21302816,14.51171967
N,Ocotepeque,-89.20304544,14.50886746
N,Ocotepeque,-89.19401345,14.50601526
N,Ocotepeque,-89.19068588,14.50078621
N,Ocotepeque,-89.18640757,14.4936557
N,Ocotepeque,-89.18498147,14.48652519
N,Ocotepeque,-89.18355537,14.47844394
